alpha,g_Leak,vSTMD_AUC,vSTMD_F_AUC,vSTMD_AAE,vSTMD_F_AAE
0.4599594003353471,0.35871081233094637,0.4104570748493883,0.6215818545846435,0.6128758488350033,0.5513245360278621
0.44552823932939184,0.3158776769243103,0.4204184938620355,0.6183310742703358,0.5715305705574378,0.4878930389069075
0.4994159747842323,0.4899922583496357,0.3529414519274826,0.6062555282862909,0.8470243935973476,0.8104571394648846
0.46472465387821077,0.2799627156583749,0.41020849221434164,0.617698143762483,0.538988478860231,0.4450539145213971
0.6005368138865625,0.25546481218492595,0.3453055333124848,0.6252176971723746,0.5202671450726913,0.4379805148543084
0.4873891621490029,0.3050004339781931,0.4007873738669532,0.6209711967940232,0.5601284252091452,0.47479981907813146
0.2291034459001091,0.37547979642532764,0.5016116986048688,0.5970193119337764,0.7922088598455902,0.591835291070973
0.3345786576699497,0.3026879638905025,0.45356499099200637,0.6045096739236732,0.5975787203688095,0.46560673955028004
0.473298979752987,0.18079302424080218,0.35782137428388294,0.6055803100625402,0.5229809766138513,0.4019840039752763
0.6289646936150629,0.2528276876036495,0.3331879469074412,0.6256889623879693,0.5239960611669442,0.43722436809267873
0.5323403497930994,0.36485177075430264,0.3705064936093403,0.6214667286616721,0.5946617743731606,0.5641193392258879
0.543631164460589,0.29020585399910825,0.37307800856998125,0.6235223969218056,0.5359465153862679,0.4626762127641091
0.5436253222847813,0.2737712501001187,0.3727064511931064,0.6234185126109536,0.5282090331177568,0.44582839798146684
0.4989126116923234,0.3257613165722898,0.39398559072622164,0.6225849945457594,0.5692119239308461,0.4988563209815176
0.4817172223500453,0.37582203863235475,0.3961637087683388,0.62274156112593,0.6306059763964519,0.5813279415671807
0.5316037603531264,0.34709961110766074,0.37370454528431457,0.6235406279889958,0.5782661810826345,0.5346305132702195
0.5487468428856946,0.3085403953316389,0.3710923141583839,0.6246983321080818,0.542535164198385,0.48194673106836383
0.6286101564870173,0.26199607141701203,0.3347762076473508,0.6248241734466107,0.5264356854463024,0.4417223191446822
0.5770164236455095,0.25869237672865164,0.3557842671363614,0.624381622987667,0.516336799399062,0.4357290096564608
0.4524074536467169,0.333694242571288,0.41724301444205986,0.6197503609518275,0.5830745774491097,0.5096280099380245
0.40694944500485675,0.30637910404463514,0.4360742603839413,0.6143586647340914,0.5735930214465527,0.47113616401812797
0.3563181783856454,0.2901423316991064,0.44484682493756766,0.6064252555543643,0.5777952006645771,0.4507872012252824
0.4984376192187533,0.3120311543823123,0.3953497026041033,0.6215003386921665,0.5617837049378696,0.482791728740848
0.48722160126230835,0.34054276449670756,0.39844649414421246,0.6225757941939394,0.5852042381952478,0.5215138058511399
0.30290995462554016,0.36278504000877926,0.4805587840459382,0.6084680025933702,0.7127902193643871,0.5604474826656387
0.3206022472181665,0.31772025257804126,0.462819068962786,0.6048272520696437,0.629238081148157,0.489018121778074
0.318492360275803,0.35713622868699,0.47509372972989294,0.6102932277900721,0.6912253343262179,0.5486766984657742
0.31556832975969,0.3360051702483508,0.46998310914961705,0.6062039212687369,0.6586402395373316,0.515592795337071
0.3244810087782632,0.32901491057510546,0.4656633457643928,0.6066642002098552,0.6409688439343553,0.504084859446818
0.558810214395535,0.32256882722632035,0.3635183469644223,0.6244440205948918,0.5478057894022077,0.5024991586343427
0.5620332506688511,0.3049108454176696,0.3642477445123203,0.6248154036385544,0.535774728030301,0.4815106995697867
0.4989067835217611,0.23425982729055708,0.38153056874797414,0.6179674468622022,0.5204750545351938,0.4109350723916666
0.4975087206128353,0.22028653862830788,0.37510044204585336,0.6165296390015583,0.5158657090787654,0.4047926793620877
0.4948174401491633,0.2626988018539168,0.3932172258333507,0.6197575441142846,0.5305777690701332,0.4301832731997662
0.4915774806851502,0.362518647971502,0.39299978542515585,0.6233327670166278,0.6063280756065805,0.5574461684465593
0.5417536579611535,0.25584852171500605,0.37048779497397427,0.6232533083360584,0.521496888791846,0.42822153971325166
0.5109312236711211,0.33594341395535526,0.38705547641120125,0.6234450763007684,0.5715598274038559,0.5132383493505518
0.5564871579228076,0.2887951381508813,0.3671644126993234,0.6241345391237301,0.5279487000665615,0.4613908991233362
0.4460014906366477,0.36385923091521055,0.4174911059542594,0.6210585868303697,0.6206283309021713,0.5599914114257036
0.43493214267445013,0.32963094844168056,0.4262098847774985,0.6183409258368865,0.5904969997084835,0.5043741992222632
0.39656098940668616,0.37479942894502427,0.4447000992394675,0.6196629148138049,0.6631428906968161,0.5746719002754087
0.499653171528521,0.4190545632640194,0.3764829192397236,0.618208766391447,0.7073663589042569,0.6616391007240014
0.494040205884279,0.403798710876838,0.3841570816904771,0.6203106161557882,0.6771466478078405,0.63173777969019
0.4424353999115763,0.3441801239600913,0.42201219609288887,0.6199100092475431,0.5951137569869646,0.525375558458118
0.43427459765399423,0.28489752322033585,0.42232976182224347,0.6153876872316721,0.548547934547935,0.4463100844187534
0.41795856316226826,0.3266349764612638,0.43425040037184176,0.6166691881262935,0.5921146193090782,0.4982847037307685
0.3953298875047163,0.31511713178672385,0.44167899627868035,0.6140017898955182,0.5878601741270388,0.4838371141129354
0.4047189123214293,0.3301348649321055,0.4399610917393192,0.6168379559404901,0.6013739895941754,0.5026486567728956
0.4197196938669895,0.3435694619106859,0.43386092306825325,0.6187060875731558,0.6125193965525261,0.5236537049594207
0.4500686562454189,0.16970715748727125,0.3516715744623718,0.5993350332071046,0.5220916269863738,0.4028728192529842
0.5744005834315172,0.3144521505202211,0.35685036124380226,0.6241638788259022,0.53801074587374,0.4916083894121313
0.5760648478546936,0.29995586309887284,0.3578373597566199,0.6247641098648695,0.5296571725644839,0.4748473597468289
0.6227299447575142,0.3066414200454337,0.3363363185315277,0.6231200734790716,0.5297891572776282,0.4890845308726007
0.5961301833192706,0.305999303474375,0.34811854887894506,0.6246325390279296,0.5322822227612319,0.4834624002073492
0.6149102834421344,0.29733547881915917,0.34105251924836505,0.6245496954532408,0.5264762471097958,0.47772926219899287
0.6122822398169323,0.30895949015723784,0.34110318971445625,0.6235266457223285,0.5318765289138236,0.48936724898987866
0.4277605476666393,0.29323694432118264,0.42638790138925103,0.6154662925837444,0.5569208800514895,0.4561324394054857
0.5957128815934539,0.29297120731952636,0.348903340020203,0.6247670976935307,0.5243348873338892,0.46831320351432926
0.34335827366412797,0.2732988019372131,0.4404116239956161,0.6004109737734338,0.5597551590490641,0.43653750587660095
0.3326364304382951,0.27452967000999073,0.4425106381639221,0.5988362923287561,0.5635425543083482,0.438425687540924
0.3373686880811861,0.25934187093831057,0.4353317947002226,0.5965342103088487,0.5476108176304496,0.42445041565608765
0.3478573526042224,0.25812413752147584,0.43322748100801367,0.5990255668398325,0.5430307933417757,0.421413139645296
0.3841350719320772,0.28177238456950715,0.4359976804679249,0.6094422297093586,0.562059301722047,0.4417500128236468
0.36488595490494163,0.27251246892893766,0.43543725691925894,0.6053284516291254,0.557084721274391,0.4327594377071983
0.40547471917906036,0.2819083669587953,0.4303319175603138,0.6126533318178451,0.5561559238555289,0.44113287255587896
0.37526818238979176,0.3187436994715203,0.44919416854513905,0.6120805908236326,0.6032623840748323,0.4850353082531794
0.3613812981496689,0.3119204854126668,0.45084919369820387,0.6107327906663447,0.5979060032525516,0.47884088959326326
0.38865015818941284,0.3314638457209129,0.44706960442793664,0.6157018800187558,0.6093735640481632,0.5035123205451305
0.3432223812579261,0.24277341311594267,0.42510139503006217,0.5938198612092745,0.5272891111105317,0.41518436739212733
0.35299842501791967,0.24458173845816245,0.4260454500991437,0.5964870222994998,0.5324291013276611,0.412831995689412
0.3765531166953534,0.26550524112602714,0.43011580951777084,0.6059585348188377,0.5468490103107375,0.42546102635843563
0.39277597015105503,0.27361070798711823,0.43076876994920954,0.6099524180006218,0.5499601759214693,0.43480104951784193
0.363255126806641,0.25741736879852234,0.4300890354044576,0.6017967557713922,0.5397032224685014,0.4203695642116387
0.41973404561408767,0.2789394902705367,0.4255095888506039,0.6138152510492457,0.5485937804916825,0.43999671095246606
0.3445771412495446,0.31877272392627193,0.4579504324193515,0.6086533437805922,0.6123361665267836,0.48886712055599624
0.3189012372182901,0.2838816845216172,0.44948061762611996,0.59763599880591,0.5803459957379239,0.4482245527218101
0.32228865768489406,0.2648662350416105,0.44001024860902066,0.5939482961285318,0.5553485138331127,0.4283219530341338
0.34616540892952496,0.2265721592215417,0.4142600750216631,0.5915632673114517,0.5137158479758863,0.40762366414907747
0.3369441156029708,0.2306996561134181,0.41810940834357313,0.5901280449809935,0.5180849379204446,0.40994137729144375
0.3289068082607847,0.24785507704450252,0.4296762323634399,0.5917607833439668,0.535091721199021,0.41721046074063106
0.36411333012717106,0.331815714240994,0.45584907219141557,0.6126590134796532,0.6235723125647767,0.5063481157187851
0.3426725383702851,0.21242160260076365,0.40432687440777315,0.5869513949193337,0.5080562062602287,0.4033482652179973
0.34973585212092384,0.20434983245270402,0.3969497880492124,0.5863290288224261,0.5101812916627598,0.4026585934379698
0.347857071479829,0.19196014405654988,0.38751821757010024,0.5831208172974586,0.5084243196058348,0.40355675437892924
0.35522432761320655,0.17444293059073102,0.37106535437632576,0.581533333360313,0.5085931479842315,0.40531524545646197
0.36263704675043623,0.1518619307173827,0.34624309352649,0.5758009234034247,0.5199213674153755,0.41127894874759185
0.3534911634172023,0.16627605213625635,0.3621883927039369,0.5786350615684511,0.5096400875627701,0.40516865352366954
0.37627375845334765,0.33993349456195887,0.4531876235761392,0.6154066391813764,0.6302069372120314,0.5165188957732244
0.3722971003875271,0.1372069158424216,0.3270571315049958,0.5723758332456814,0.5364723381531922,0.4230366962793997
0.36962144500149163,0.3723653456163544,0.45788439522724717,0.6170649147850549,0.6841785363656845,0.5688962867965814
0.6040682643993929,0.26580243801560416,0.34458098619988703,0.624701389012813,0.5218475036034933,0.44412804630906844
0.3127824922207126,0.3018205672391058,0.4579044102998444,0.6001032103914604,0.6059029821486017,0.4679505462775479
0.30780914967068945,0.27640983542978165,0.4474294821172043,0.5930456187239576,0.5734378569266966,0.440416727293264
0.31199444930194026,0.25870882512096954,0.43797843536430897,0.5901368964138487,0.5502383678003887,0.4246542463620884
0.40151580497295425,0.3473345439609883,0.4418858920448328,0.6172361226165178,0.6226215235111154,0.5296892427822429
0.4278274153085496,0.15965991068367974,0.3460774202025223,0.5933710353019467,0.527111659083824,0.4052112104809732
0.34230336777012066,0.33802970200627996,0.463729243128429,0.611000080121785,0.6418541658728302,0.5169067356168542
0.30667930380578157,0.31968291701315,0.466122774917089,0.6024490661226466,0.640365643679231,0.49129823467059697
0.4668293652020764,0.17720316730738697,0.35629703024993553,0.6030787878574545,0.5226151477403755,0.40096525816213086
0.33166472751843606,0.3637658221825144,0.4729493139521277,0.6128474209132215,0.6906599695570413,0.5577911483174759
0.3008213031479156,0.29545955039908045,0.4578067995738501,0.5957074656160067,0.6013994116810576,0.4623735429821493
0.29606054246736174,0.2729952113601021,0.447318023386287,0.5900276355488704,0.5763559193985182,0.4375928854776983
0.299987429716351,0.2596100543567905,0.43960068214763726,0.5870405896922591,0.5554798983862826,0.4291318583198733
0.5853597271189805,0.30458855780891003,0.35265857399541306,0.6247704731219106,0.5319763391702368,0.4814366241989873
0.31671114746846285,0.24200175310067112,0.4268722346542467,0.5877772220652787,0.532159210690919,0.41641822352332697
0.3698425825420673,0.24541242387842116,0.42347151301419395,0.6016784595569045,0.5318033848403347,0.41154823966426723
0.3861043317011382,0.2568490831784295,0.42450211860455195,0.6056123250304264,0.5383176736414349,0.4201521584141689
0.40428937659280856,0.26628664879652936,0.42570672959101,0.6108571362730967,0.5403529010392817,0.42641009134819075
0.44417577985850437,0.27504885142433155,0.41637242775563194,0.6160734829596083,0.539604404290399,0.4373447049251128
0.49990610633971083,0.3460139890088266,0.3911624605607588,0.6233461011429886,0.5830598461798249,0.5269648511480305
0.35956944501080007,0.2312811930792724,0.4163491849377016,0.5948108021490565,0.5222552607056601,0.4068947865307823
0.28461320581429944,0.2652084987021622,0.44420100798634704,0.5841888674739626,0.5717754678701507,0.4335489851647442
0.2842746287639109,0.2791437089657347,0.452151502483578,0.5877297506179898,0.5915215350393139,0.44393438498205784
0.2720717005475389,0.27021496204618295,0.44727539425689483,0.5828363410544959,0.5857340978289866,0.4385605139811
0.1340586980563771,0.2354367931587521,0.4125585488409036,0.5194753364355632,0.6355756787911965,0.45139194219464834
0.26400988587566715,0.2599015260033597,0.4421541187057268,0.5778939100653225,0.5772749528946205,0.4325442373092585
0.25287456473984143,0.26363973786451744,0.4463461400611094,0.5754609233118964,0.5863042419344453,0.4382040906019595
0.23673360690387196,0.25633601881494117,0.4434736759798922,0.5659955283800474,0.5872235096291675,0.4408872567123833
0.21343224801632202,0.2533646059700975,0.4413704676955628,0.5559604569309282,0.5886364969365131,0.44175299850430344
0.1882057455694842,0.24679795758856365,0.4311075630736496,0.544355067163217,0.59938640587285,0.43998712863089734
0.1665670935137099,0.24260067919305564,0.4239073176893779,0.5352329146441687,0.6152290809034262,0.44312383979508946
0.20625137658108336,0.24668889653209436,0.43551199616554453,0.5507493429030549,0.5850352043584806,0.435995344365185
0.17675452674207387,0.2401902804967488,0.4241284342607308,0.5382046737320593,0.6022717919653117,0.44007289634507396
0.1549234891501572,0.2369302155749546,0.4166859045751082,0.5286406582973999,0.61868695098171,0.4453606587180537
0.2493222182362841,0.2558265857060754,0.44182271003947876,0.5704952466930153,0.5800756780439934,0.4356175002580052
0.22238031961819466,0.2507329016237393,0.43944926035340276,0.5589585782732907,0.584195989690822,0.4376154781795023
0.47373985888373377,0.3059606919024306,0.40672258805627914,0.6204913498139993,0.5584932587741198,0.47696381009890676
0.5614430201687794,0.2542095810098089,0.3619503384328279,0.6242621879462176,0.5143415849958396,0.4281904726913531
0.2917689161357433,0.30719607850227676,0.46489484366017525,0.5969300566508253,0.6237896199027144,0.47523334604094947
0.2974784095645642,0.33326272427833614,0.47331411777205085,0.6034656695366041,0.6672533458923923,0.511568303584609
0.32507864513866164,0.2278016333860574,0.4176517181076667,0.5861831275843132,0.5213578679331091,0.41080085855788173
0.30049377035688896,0.24386363692365873,0.4296815763056853,0.5836457009791359,0.5420639336635213,0.42043068554017404
0.2859758619157631,0.25106033944302397,0.4352531864726301,0.5818106721896342,0.5566072719076053,0.42538817447027594
0.280850999218972,0.2950137235031767,0.4599951792215857,0.5907142371228314,0.6144544923064661,0.45974826579591704
0.28848898872814016,0.3647198349199898,0.4854854124981884,0.6072278785898175,0.7324638417876289,0.5603220721821358
0.42730638165054396,0.26980167740014105,0.4202495610667304,0.6139339172108516,0.5415728263569087,0.4318388093303003
0.28963884159141556,0.2921737662021941,0.45758863209814393,0.5922291209454927,0.6033411343106173,0.4576731502716804
0.2850459315932121,0.32107356494023104,0.4718050420851848,0.5982560538656724,0.6509942898095588,0.49321621973818813
0.4327289819281859,0.313182679145775,0.42669000104487864,0.6173271484996251,0.5735159969868198,0.4803164252704119
0.4706747406173442,0.3884823350729375,0.40061591315756423,0.6222230815224692,0.6507594614256337,0.6052203907928578
0.3574526924675537,0.3469136193306956,0.4613139949510457,0.613389157967179,0.6481076495057015,0.529453383483421
0.3526573181506522,0.3309300609718092,0.45867428837235097,0.6113826627878359,0.6279882275497318,0.5043235652323493
0.4152385140179354,0.26806188385145935,0.42361607128737827,0.6126861951929636,0.5437592794847594,0.42925075493404813
0.48998871191203586,0.20488460228086092,0.3692310521843897,0.6128080105573253,0.5176610339141631,0.40013497241885965
0.4980690944075355,0.44120200340831883,0.3707930458348856,0.6157486399191585,0.736783204580526,0.7044584487277717
0.098162833212693,0.23304885987227547,0.39971823741875384,0.4997247184351214,0.6881579221515131,0.47020822151900094
0.48465457299526377,0.3898186094187891,0.39286561454684,0.6218400345420884,0.6516327379949328,0.6060839531076122
0.45536318293578065,0.3842540688794142,0.4095265328832834,0.6221209479036546,0.6482292324013685,0.5960853262244258
0.3874953253740201,0.35016938395512315,0.44832156100040005,0.6168155245253424,0.6357010637333338,0.533849683457538
0.43121120816772,0.3543485287762749,0.4274066006544089,0.620037379422766,0.6156484726794129,0.5399138615146457
0.4935264086555101,0.4278274482591372,0.37791398093405454,0.6178088504957399,0.7328633477444928,0.6812643212937087
0.5184046910892521,0.2996559187087328,0.38552267888839503,0.6224947144408964,0.5449482342561532,0.47082646870693123
0.6298837707639448,0.3200273902529309,0.33023116743541603,0.622157742744618,0.5508548640728154,0.5020927442505893
0.5301208007000996,0.252088106950046,0.37413444270275187,0.622261075414411,0.521798226630268,0.42310743314855
0.6045081792695127,0.29922724587738564,0.3449932090047762,0.6248977326130064,0.5263636910464955,0.47735855228812146
0.3110175287438911,0.23011965497657838,0.4203371026725244,0.5830578522462936,0.5237355269545493,0.41256973220861465
0.3303324447090329,0.2108520215063521,0.40473529681039727,0.5830766078553932,0.5121022195675998,0.4062852689319654
0.41335396872899144,0.3605380392174705,0.4360906195067452,0.6196720637915718,0.6305037524448318,0.5506010430418429
0.3402567413523798,0.19978193092098734,0.3944999374403311,0.5831337822553702,0.5084032686260326,0.4046713820282737
0.39844117628400205,0.25275521244274696,0.42013078874587656,0.6072579702333156,0.5325318720636572,0.41699627081635526
0.38306807989198327,0.24175994889650798,0.4192981918492536,0.6031682839142278,0.5287931397320959,0.40884147792039477
0.3478780495616314,0.17940028427749208,0.37659169589549224,0.5802258152555456,0.5074896649870129,0.4045154797936449
0.3717099732676785,0.23015874218999344,0.41483631513265823,0.597969377589664,0.5202925726989521,0.4056128291598446
0.359916268237992,0.21786460505774574,0.4062880706733097,0.5930663370733492,0.5120468912165336,0.4038587291995788
0.2941799134675861,0.3204485223797292,0.46909302781567147,0.600778193718097,0.6448122671676844,0.491777617447915
0.2676719367505037,0.28785260420775327,0.4580958433834004,0.5847308132750865,0.6136612178050577,0.4541186148745624
0.2740095955905703,0.30741860575904634,0.4667463905536164,0.5919547120012943,0.6375646443545101,0.4753520888993134
0.2449704589709972,0.3708612395144756,0.49669201288180725,0.5998001867185982,0.7705114523794743,0.5777755345215045
0.5518073047627402,0.3360226585510426,0.3655458216196749,0.6233346134162804,0.5564906696677685,0.5190645458351115
0.5169078844455698,0.3228334191339617,0.38572222976100046,0.6230968842651955,0.5596323636205321,0.4960809854676606
0.6238306583363109,0.28225085551677354,0.3381031077835625,0.6244898039882498,0.5234886127400386,0.46191034432025124
0.48257818242675726,0.2901711530678941,0.4019326848779149,0.61987638337341,0.5467995849192656,0.4590196743649438
0.281436284485827,0.33838664133231866,0.4786705232471692,0.601605048765873,0.6882064732143054,0.5206386022999958
0.2717153450403022,0.3260316288555835,0.47579165885601177,0.5965293830249395,0.667478098898141,0.4999897266766721
0.3293387917761971,0.3442608033062644,0.4688669634731138,0.6106150088526453,0.6611553737798805,0.5260264028207636
0.5798100844540486,0.2832439018179229,0.35657976192154844,0.6239563928881092,0.5263637689023664,0.45826475090711866
0.5679913220940601,0.2855860159549205,0.36184741877015264,0.623997429916171,0.5286189028906035,0.45979769572078627
0.4120493694466748,0.2551571218406047,0.41869244059625804,0.609642527723064,0.5334505125270379,0.41812889064939857
0.334301110112897,0.3229883582671006,0.4619594043824284,0.6073850495962825,0.6250337132591051,0.4939459858203671
0.3962764312366141,0.2394127927993174,0.41484139562569416,0.6045493530253657,0.523381636859051,0.4078430522968204
0.5339757505005758,0.29608633350126534,0.3781366077743786,0.6230880418214924,0.5377236131460518,0.4664443757095565
0.3847661407160647,0.22905193061049506,0.4118448743482148,0.6007370421556174,0.5181264952673189,0.40465409991054074
0.38395971565873394,0.31049770939224763,0.44435895723819724,0.6127261693824968,0.5894687966903505,0.4762193450734731
0.26197619635279795,0.305041938575598,0.4675846443966744,0.5879280656318653,0.6401457439394804,0.47256684480568434
0.2549729095214473,0.2849540475411573,0.45699835952901696,0.5819812648625612,0.6143309151815773,0.4522614128304499
0.2732800027892944,0.24872421934944589,0.435067612976886,0.5769943746186844,0.5616275493032887,0.4259470586189278
0.29139096386878977,0.23547318068127043,0.4260403307526842,0.5784798275828499,0.5411794627185788,0.41830298022243595
0.31650290460622893,0.216713232781029,0.4110228520143047,0.5806981656036131,0.5176934371089673,0.4101872458538183
0.24095971092134935,0.2678045911695411,0.4494671143265884,0.571811421158035,0.5990895355229193,0.44613211535365743
0.5871051263734614,0.3190450963640824,0.3505878543802618,0.6239323613235986,0.5365945096541411,0.49847112990527936
0.5943033659340076,0.27778986763216923,0.34985852710510335,0.6243635533322122,0.5231998421908326,0.453657240956058
0.5698829888004684,0.32803200716651226,0.35795091750400737,0.6238577351559149,0.5469807921836914,0.5100158446445766
0.6110238156420614,0.2812682183876461,0.34310265522243905,0.6248362666587254,0.5222637192256003,0.4580692053968013
0.01778137034654891,0.6985933480473316,0.5052160973467331,0.5130077952843636,1.4358036148350806,1.2748984698577916
0.35421187061040954,0.27369101789757516,0.4388428999197103,0.6019452992546377,0.5608543557410473,0.4344366191442542
0.4914407959644267,0.21411370923134512,0.37391686748071346,0.6139354631888592,0.5160922179937636,0.4024705790976473
0.5162884035153121,0.35548431534526287,0.3807615306828415,0.6231688602934359,0.5901585133332992,0.5464401887689946
0.30196070116601104,0.22695787902846232,0.4188870637658238,0.5794971937320079,0.5268802730123939,0.41534993268974557
0.37238838747777697,0.21657022982650412,0.403787848240815,0.595267507197421,0.508784994539367,0.40105517283287667
0.42439372115168034,0.16246418992853814,0.34975344426497806,0.5937524853557448,0.5283047637398899,0.40518594984377315
0.45620671066984964,0.3161637667413665,0.41547897748078766,0.619009728487451,0.5684124432223562,0.4877116830380802
0.5247374784086719,0.37020327990735996,0.37347260992031334,0.6212292089307085,0.6059328806694771,0.5724774101747204
0.3706486334534468,0.35224532319650503,0.4563507164763151,0.6155696127551568,0.6518981103740473,0.5359226817594649
0.6548805111471576,0.35510936866453313,0.3055187320207165,0.6148865706654699,0.6494552448939577,0.5559043803003567
0.6211221389175967,0.3188061678322065,0.33497848927008594,0.6227336830962266,0.540378444482483,0.50006001085178
0.6013187068188164,0.31718123092820094,0.34489707149936466,0.6234453301418384,0.5379986893097223,0.4965924308571027
0.3622494062010487,0.20335517041452972,0.3950544869720112,0.5903556278374783,0.5086025351597122,0.4003571374225633
0.522909107398279,0.26028659975195995,0.37980910160559206,0.6221574843737584,0.524425464405824,0.4293590110583015
0.22722293075259248,0.2591895759389428,0.44524363516009613,0.5628651158962371,0.5919056217586366,0.44363840729237297
0.4822937279960699,0.19391640011731248,0.36418601830257186,0.6097227442613957,0.516990834637998,0.4006512518686658
0.5032513960658372,0.2671073683460847,0.39107691967803027,0.6208732663198875,0.5312577562811107,0.4331377501863621
0.2959846236057473,0.3477256308830536,0.4786187363820256,0.605474563716189,0.6943229035287691,0.531318567836069
0.4067846865977213,0.24171671942674433,0.41319443302261816,0.60656026839479,0.5212400259756236,0.41117948334561627
0.4246110567916813,0.25618828074953637,0.4164695526687178,0.6123499928075615,0.532122170600202,0.41805484199297616
0.4378680072943439,0.26406851066385123,0.41572621447419417,0.6142976612468442,0.5344191504610224,0.4271307127690647
0.3977942390725273,0.226270620115881,0.4074298683883391,0.6025303181615091,0.5155862827401103,0.40333961201117646
0.45247555939938766,0.26889422576217864,0.41136855445008835,0.6166732830466972,0.5343172668562661,0.4326525641888993
0.3864231304807554,0.2169083445439869,0.4026600912792343,0.5976546118516758,0.5109434591258765,0.4013674380078475
0.48794690422189446,0.25471101534116,0.39387455330981974,0.6190626018803602,0.5278401239089262,0.42487541976246856
0.26762944305901576,0.3456029578125936,0.4836961320118357,0.5999745289776109,0.7073327685158161,0.5311422304194517
0.2600426217717949,0.32769071429013386,0.4780796149878683,0.594336126999021,0.6759096288333033,0.50476370992255
0.25005392480903954,0.30108922081367395,0.4668885749221939,0.5845698356787044,0.6416457280319348,0.47237005245824604
0.25560507505558316,0.31434802123070166,0.4725180066329737,0.588791480334824,0.6562151693489678,0.48512486443891945
0.4172016421943584,0.24165487067162264,0.4104539498029358,0.6083481137370843,0.5221553115553748,0.4115741793663947
0.40871807922712555,0.22886050138341738,0.4065882775125826,0.6048325884475044,0.5176500277899089,0.4057170583656899
0.43423287443031755,0.1678985133349079,0.35353097184348314,0.5966834911240918,0.5210687642907427,0.40338431844330386
0.4555868228450509,0.3462453422447017,0.41422371639933186,0.6204531275665365,0.5962667343924867,0.5301497378732543
0.4068042385782035,0.1447234350465844,0.33198248875175457,0.584383273377083,0.5384093142434708,0.4141627565529548
0.2613619234175275,0.24552533343670255,0.43462705580682454,0.5719542237689957,0.5637028308047985,0.4268014198860957
0.24313828205048696,0.2850143902020432,0.45850231715617373,0.5784027833861142,0.6222095522256511,0.45710389909023885
0.27794373462498306,0.23671782925076312,0.42718476935719013,0.5752524874454209,0.5472346813215874,0.4197590421457966
0.32736253218518985,0.19900028135859707,0.39524147046714336,0.5792178116526763,0.5101594850534138,0.40513313795410566
0.372374458579529,0.14462251260155462,0.3365706294518748,0.575658035844172,0.5249554057766418,0.41862411212772266
0.3537653696966048,0.36338830516673576,0.465473791692495,0.6156467658746706,0.6770743938695236,0.556265927783612
0.4130671819830007,0.31617939357782626,0.4349160717353174,0.6160182204986527,0.5824067811321525,0.4843630132988903
0.34337516123243145,0.3527552930351901,0.46695750509553346,0.6130232228833019,0.6614903436702684,0.5400101106890327
0.5038482224545234,0.36294239712605725,0.38587923123284595,0.6233321170395817,0.6036496144427247,0.5593343975675955
0.47761521370750487,0.3341461768060228,0.4038507615553029,0.6213240784792887,0.5781142546668419,0.5112372963011781
0.6383022580869774,0.33282434928757926,0.3225756771174678,0.6195692999381518,0.5791781871152651,0.5176035571659292
0.3369816446050324,0.1889270575347568,0.3862614555673397,0.5795595686508443,0.5107278918784713,0.4056697208874885
0.4971211572972097,0.2489156502222398,0.38852295384379343,0.6189400973283871,0.524926513278762,0.4211113299439982
0.3079210342422844,0.3464217464632544,0.47460369794250173,0.6068158293435026,0.6825644450564843,0.5305377454851989
0.37431631061442433,0.2789954046138489,0.4365914177071551,0.6077729262817116,0.5628961822002606,0.438056894993893
0.28285856045176405,0.3781313739436082,0.49003298183379734,0.6082610871357627,0.7626645093222377,0.5860169001960788
0.44699401036732184,0.30237106201596065,0.42005069239684206,0.6178608752796526,0.5602028372969506,0.4689716477242056
0.37553891635592096,0.2051718494084583,0.39464196410818214,0.5939856996925772,0.5087808331885217,0.39880082980291764
0.3998373712599149,0.21373265968500413,0.3985585505240324,0.6000922627507133,0.5133689197584087,0.4014849008282675
0.389469322723736,0.20736460249740432,0.39427832260896806,0.5970177256283589,0.5085616381428446,0.3980858105971784
0.14395618387261896,0.37009274377127005,0.5008364119408408,0.567133509737889,0.864026602460527,0.5952979598901543
0.30636754800997856,0.21338169944151128,0.40841596414677567,0.577162211234584,0.5195116284095969,0.410355019769349
0.2916665887986892,0.22280518036873637,0.41649279876950873,0.575126061075334,0.530898712322433,0.41409893951597
0.14800933787528467,0.24099840868237618,0.4188158930600984,0.5272887884140245,0.6303740392738489,0.4519938777109901
0.31738900565540823,0.20517115971654604,0.40139441936090836,0.5782959132690279,0.5133730268706886,0.4083720334203905
0.4301275807757326,0.3401477477772868,0.42809336598848896,0.6187464742963428,0.6023152043536713,0.5173111318773082
0.19352306436288444,0.24290786537381096,0.42905138250518565,0.5453892064705663,0.5918390962739182,0.437285110092477
0.3070890790042834,0.380644720437956,0.4847349308230156,0.6119737559156945,0.7467113761216296,0.5876068307807476
0.505325217070794,0.30137190168925565,0.3918009657393591,0.621992701607688,0.5530810961798514,0.471484336295695
0.5209389353038322,0.3400120322307997,0.38099489063773584,0.6238516149876772,0.573134610442796,0.519741627569033
0.5114492296604372,0.24223522833760167,0.3804079836489549,0.6194150008377486,0.518625054614695,0.41735598403036916
0.26064846825305255,0.3630945011364143,0.49136254078475367,0.6021474829727069,0.7472423135484876,0.5595451154617364
